timestamp,speed,throttle,brake,rpm
21-May-2025 20:12:20,255,100,0,15
21-May-2025 20:12:20,211,0,100,88
21-May-2025 20:12:20,101,0,100,2
21-May-2025 20:12:20,121,72,0,218
21-May-2025 20:12:20,200,100,0,127
21-May-2025 20:12:20,242,100,0,68
21-May-2025 20:12:20,126,36,0,133
21-May-2025 20:12:21,200,100,0,175
21-May-2025 20:12:21,255,100,0,131
21-May-2025 20:12:21,165,0,100,57
21-May-2025 20:12:21,108,67,0,73
21-May-2025 20:12:21,188,100,0,251
21-May-2025 20:12:21,255,100,0,102
21-May-2025 20:12:21,255,100,0,3
21-May-2025 20:12:21,206,0,100,215
21-May-2025 20:12:21,136,71,0,39
21-May-2025 20:12:21,206,100,0,94
21-May-2025 20:12:22,255,100,0,234
21-May-2025 20:12:22,199,0,100,142
21-May-2025 20:12:22,62,0,0,141
21-May-2025 20:12:22,136,81,0,76
21-May-2025 20:12:22,232,100,0,52
21-May-2025 20:12:22,255,100,0,59
21-May-2025 20:12:22,255,100,0,76
21-May-2025 20:12:22,255,100,0,34
21-May-2025 20:12:22,255,100,0,119
21-May-2025 20:12:22,125,3,0,23
21-May-2025 20:12:23,172,100,0,102
21-May-2025 20:12:23,255,100,0,245
