timestamp,speed,throttle,brake,rpm
16-May-2025 10:01:04,255,100,0,202
16-May-2025 10:01:04,255,100,0,165
16-May-2025 10:01:05,255,100,0,120
16-May-2025 10:01:05,255,100,0,11
16-May-2025 10:01:05,82,0,0,193
16-May-2025 10:01:05,87,54,0,71
16-May-2025 10:01:05,201,100,0,127
16-May-2025 10:01:05,255,100,0,26
16-May-2025 10:01:05,255,100,0,127
16-May-2025 10:01:05,255,100,0,6
16-May-2025 10:01:05,255,100,0,145
16-May-2025 10:01:05,133,0,100,99
16-May-2025 10:01:05,136,84,0,184
16-May-2025 10:01:06,245,100,0,75
16-May-2025 10:01:06,194,0,0,5
16-May-2025 10:01:06,243,100,0,202
16-May-2025 10:01:06,186,0,100,226
16-May-2025 10:01:06,224,100,0,48
16-May-2025 10:01:06,255,100,0,164
16-May-2025 10:01:06,255,100,0,121
16-May-2025 10:01:06,255,100,0,153
16-May-2025 10:01:06,255,100,100,159
16-May-2025 10:01:06,201,100,0,166
16-May-2025 10:01:07,255,100,0,38
16-May-2025 10:01:07,255,100,0,94
16-May-2025 10:01:07,255,100,0,66
16-May-2025 10:01:07,255,100,0,146
16-May-2025 10:01:07,233,0,100,220
16-May-2025 10:01:07,232,100,0,188
16-May-2025 10:01:07,255,100,0,16
16-May-2025 10:01:07,255,100,0,224
