timestamp,speed,throttle,brake,rpm
16-May-2025 13:00:21,255,99,0,53
16-May-2025 13:00:22,255,99,0,35
16-May-2025 13:00:22,255,99,0,158
16-May-2025 13:00:22,255,99,0,178
16-May-2025 13:00:22,118,1,100,160
16-May-2025 13:00:22,76,0,0,40
16-May-2025 13:00:22,136,79,0,147
16-May-2025 13:00:22,238,99,0,163
16-May-2025 13:00:22,255,99,0,239
16-May-2025 13:00:22,255,99,0,239
16-May-2025 13:00:22,255,99,0,134
16-May-2025 13:00:23,255,6,100,238
16-May-2025 13:00:23,108,9,0,183
16-May-2025 13:00:23,162,99,0,214
16-May-2025 13:00:23,237,100,0,100
16-May-2025 13:00:23,184,0,0,94
16-May-2025 13:00:23,234,99,0,250
16-May-2025 13:00:23,174,30,0,199
16-May-2025 13:00:23,225,99,0,43
16-May-2025 13:00:23,255,99,0,74
16-May-2025 13:00:23,255,99,0,252
16-May-2025 13:00:24,255,99,0,79
16-May-2025 13:00:24,185,0,0,28
16-May-2025 13:00:24,214,95,0,182
16-May-2025 13:00:24,255,100,0,62
16-May-2025 13:00:24,255,99,0,53
16-May-2025 13:00:24,255,99,0,77
16-May-2025 13:00:24,255,99,0,226
16-May-2025 13:00:24,205,2,100,24
16-May-2025 13:00:24,223,100,0,64
16-May-2025 13:00:25,255,100,0,200
16-May-2025 13:00:25,255,99,0,196
