timestamp,speed,throttle,brake,rpm
16-May-2025 10:00:49,255,99,0,100
16-May-2025 10:00:49,255,99,0,252
16-May-2025 10:00:49,255,99,0,129
16-May-2025 10:00:49,255,99,0,162
16-May-2025 10:00:49,92,0,100,240
16-May-2025 10:00:50,74,37,0,188
16-May-2025 10:00:50,204,99,0,68
16-May-2025 10:00:50,255,99,0,126
16-May-2025 10:00:50,255,99,0,70
16-May-2025 10:00:50,255,99,0,236
16-May-2025 10:00:50,255,99,0,33
16-May-2025 10:00:50,165,0,100,41
16-May-2025 10:00:50,127,46,0,100
16-May-2025 10:00:50,226,99,0,102
16-May-2025 10:00:50,205,3,0,215
16-May-2025 10:00:51,242,99,0,0
16-May-2025 10:00:51,202,0,100,55
16-May-2025 10:00:51,229,99,0,34
16-May-2025 10:00:51,255,99,0,141
16-May-2025 10:00:51,255,99,0,235
16-May-2025 10:00:51,255,99,0,215
16-May-2025 10:00:51,255,0,100,153
16-May-2025 10:00:51,225,97,0,195
16-May-2025 10:00:51,255,99,0,22
16-May-2025 10:00:51,255,99,0,26
16-May-2025 10:00:52,255,99,0,207
16-May-2025 10:00:52,255,99,0,240
16-May-2025 10:00:52,240,0,0,203
16-May-2025 10:00:52,236,100,0,188
16-May-2025 10:00:52,255,99,0,201
16-May-2025 10:00:52,255,99,0,159
