timestamp,speed,throttle,brake,rpm
16-May-2025 14:39:47,255,100,0,103
16-May-2025 14:39:47,157,0,100,137
16-May-2025 14:39:48,101,0,100,58
16-May-2025 14:39:48,100,59,0,201
16-May-2025 14:39:48,211,100,0,17
16-May-2025 14:39:48,193,0,100,236
16-May-2025 14:39:48,144,62,0,108
16-May-2025 14:39:48,213,100,0,184
16-May-2025 14:39:48,252,100,0,39
16-May-2025 14:39:48,104,0,100,17
16-May-2025 14:39:48,133,58,0,86
16-May-2025 14:39:49,201,100,0,17
16-May-2025 14:39:49,255,100,0,79
16-May-2025 14:39:49,255,100,0,119
16-May-2025 14:39:49,148,0,100,104
16-May-2025 14:39:49,139,72,0,210
16-May-2025 14:39:49,228,100,0,178
16-May-2025 14:39:49,255,100,0,47
16-May-2025 14:39:49,239,0,100,205
16-May-2025 14:39:49,77,0,100,33
16-May-2025 14:39:49,94,60,0,159
16-May-2025 14:39:49,222,100,0,133
16-May-2025 14:39:50,255,100,0,49
16-May-2025 14:39:50,255,100,0,39
16-May-2025 14:39:50,255,100,0,75
16-May-2025 14:39:50,255,100,0,228
16-May-2025 14:39:50,132,0,100,184
16-May-2025 14:39:50,177,100,0,189
16-May-2025 14:39:50,252,100,0,142
16-May-2025 14:39:50,255,100,0,13
