timestamp,speed,throttle,brake,rpm
21-May-2025 20:12:35,255,100,0,10
21-May-2025 20:12:35,169,0,100,92
21-May-2025 20:12:35,94,0,100,72
21-May-2025 20:12:35,99,59,0,183
21-May-2025 20:12:35,196,100,0,48
21-May-2025 20:12:35,191,0,100,251
21-May-2025 20:12:35,144,79,0,47
21-May-2025 20:12:35,214,100,0,142
21-May-2025 20:12:36,255,100,0,82
21-May-2025 20:12:36,129,0,100,208
21-May-2025 20:12:36,128,73,0,0
21-May-2025 20:12:36,186,100,0,214
21-May-2025 20:12:36,241,100,0,89
21-May-2025 20:12:36,255,100,0,242
21-May-2025 20:12:36,217,0,100,139
21-May-2025 20:12:36,127,58,0,79
21-May-2025 20:12:36,201,100,0,35
21-May-2025 20:12:36,255,100,0,75
21-May-2025 20:12:37,255,0,0,135
21-May-2025 20:12:37,94,0,100,199
21-May-2025 20:12:37,90,55,0,66
21-May-2025 20:12:37,186,100,0,84
21-May-2025 20:12:37,255,100,0,243
21-May-2025 20:12:37,255,100,0,158
21-May-2025 20:12:37,255,100,0,167
21-May-2025 20:12:37,255,100,0,70
21-May-2025 20:12:37,174,0,100,43
21-May-2025 20:12:37,140,76,0,21
21-May-2025 20:12:38,239,100,0,11
21-May-2025 20:12:38,255,100,0,133
