timestamp,speed,throttle,brake,rpm
16-May-2025 14:40:07,255,100,0,216
16-May-2025 14:40:07,181,0,100,85
16-May-2025 14:40:07,109,0,100,190
16-May-2025 14:40:07,83,48,0,232
16-May-2025 14:40:08,195,100,0,132
16-May-2025 14:40:08,236,100,0,133
16-May-2025 14:40:08,121,39,0,11
16-May-2025 14:40:08,197,100,0,91
16-May-2025 14:40:08,249,100,0,2
16-May-2025 14:40:08,223,0,100,206
16-May-2025 14:40:08,98,26,0,34
16-May-2025 14:40:08,149,80,0,131
16-May-2025 14:40:08,216,100,0,14
16-May-2025 14:40:08,255,100,0,251
16-May-2025 14:40:09,255,100,0,1
16-May-2025 14:40:09,120,0,100,211
16-May-2025 14:40:09,151,86,0,82
16-May-2025 14:40:09,228,100,0,15
16-May-2025 14:40:09,255,100,0,33
16-May-2025 14:40:09,242,0,100,34
16-May-2025 14:40:09,70,0,100,112
16-May-2025 14:40:09,102,71,0,33
16-May-2025 14:40:09,207,100,0,52
16-May-2025 14:40:10,255,100,0,236
16-May-2025 14:40:10,255,100,0,19
16-May-2025 14:40:10,255,100,0,179
16-May-2025 14:40:10,255,100,0,31
16-May-2025 14:40:10,160,0,100,94
16-May-2025 14:40:10,152,85,0,86
16-May-2025 14:40:10,242,100,0,103
16-May-2025 14:40:10,255,100,0,37
