timestamp,speed,throttle,brake,rpm
16-May-2025 10:00:19,255,100,0,5
16-May-2025 10:00:19,255,100,0,119
16-May-2025 10:00:19,255,100,0,91
16-May-2025 10:00:19,255,99,0,136
16-May-2025 10:00:19,81,44,0,168
16-May-2025 10:00:19,120,82,0,48
16-May-2025 10:00:19,227,99,0,249
16-May-2025 10:00:19,255,100,0,240
16-May-2025 10:00:19,255,100,0,2
16-May-2025 10:00:19,255,99,0,36
16-May-2025 10:00:20,255,99,0,163
16-May-2025 10:00:20,112,70,0,25
16-May-2025 10:00:20,250,99,0,64
16-May-2025 10:00:20,198,23,0,241
16-May-2025 10:00:20,252,99,0,126
16-May-2025 10:00:20,187,20,0,105
16-May-2025 10:00:20,255,99,0,132
16-May-2025 10:00:20,255,99,0,227
16-May-2025 10:00:20,255,99,0,81
16-May-2025 10:00:20,255,99,0,183
16-May-2025 10:00:21,204,4,100,198
16-May-2025 10:00:21,236,99,0,223
16-May-2025 10:00:21,255,99,0,40
16-May-2025 10:00:21,255,99,0,132
16-May-2025 10:00:21,255,99,0,74
16-May-2025 10:00:21,255,99,0,43
16-May-2025 10:00:21,230,5,100,92
16-May-2025 10:00:21,245,100,0,175
16-May-2025 10:00:21,255,99,0,162
16-May-2025 10:00:21,255,100,0,169
