timestamp,speed,throttle,brake,rpm
16-May-2025 10:00:08,255,100,0,11
16-May-2025 10:00:09,255,100,0,113
16-May-2025 10:00:09,255,100,0,180
16-May-2025 10:00:09,255,64,100,153
16-May-2025 10:00:09,87,0,100,128
16-May-2025 10:00:09,139,99,0,127
16-May-2025 10:00:09,254,100,0,18
16-May-2025 10:00:09,255,100,0,159
16-May-2025 10:00:09,255,100,0,82
16-May-2025 10:00:09,255,100,0,13
16-May-2025 10:00:09,173,0,100,243
16-May-2025 10:00:10,132,45,0,175
16-May-2025 10:00:10,222,100,0,63
16-May-2025 10:00:10,223,0,100,149
16-May-2025 10:00:10,230,99,0,146
16-May-2025 10:00:10,212,0,100,4
16-May-2025 10:00:10,232,99,0,178
16-May-2025 10:00:10,255,100,0,24
16-May-2025 10:00:10,255,99,0,211
16-May-2025 10:00:10,255,99,0,161
16-May-2025 10:00:10,255,99,0,229
16-May-2025 10:00:11,213,99,0,188
16-May-2025 10:00:11,253,99,0,139
16-May-2025 10:00:11,255,99,0,89
16-May-2025 10:00:11,255,99,0,180
16-May-2025 10:00:11,255,99,0,39
16-May-2025 10:00:11,236,0,100,117
16-May-2025 10:00:11,238,100,0,15
16-May-2025 10:00:11,255,100,0,149
16-May-2025 10:00:11,255,99,0,61
