timestamp,speed,throttle,brake,rpm
16-May-2025 10:00:29,255,100,0,211
16-May-2025 10:00:29,255,100,0,145
16-May-2025 10:00:29,255,100,0,178
16-May-2025 10:00:29,255,100,0,183
16-May-2025 10:00:29,105,0,100,9
16-May-2025 10:00:29,66,14,0,88
16-May-2025 10:00:29,177,100,0,175
16-May-2025 10:00:29,254,100,0,241
16-May-2025 10:00:29,255,100,0,248
16-May-2025 10:00:30,255,100,0,186
16-May-2025 10:00:30,255,100,0,233
16-May-2025 10:00:30,172,0,100,239
16-May-2025 10:00:30,121,51,0,167
16-May-2025 10:00:30,198,100,0,226
16-May-2025 10:00:30,255,0,100,198
16-May-2025 10:00:30,217,100,0,23
16-May-2025 10:00:30,255,100,0,32
16-May-2025 10:00:30,200,100,0,42
16-May-2025 10:00:30,255,100,0,88
16-May-2025 10:00:31,255,100,0,192
16-May-2025 10:00:31,255,100,0,252
16-May-2025 10:00:31,255,0,100,133
16-May-2025 10:00:31,218,100,0,103
16-May-2025 10:00:31,255,100,0,193
16-May-2025 10:00:31,255,100,0,31
16-May-2025 10:00:31,255,100,0,131
16-May-2025 10:00:31,255,100,0,110
16-May-2025 10:00:31,255,100,0,121
16-May-2025 10:00:31,237,100,0,106
16-May-2025 10:00:32,255,100,0,221
16-May-2025 10:00:32,255,100,0,70
