timestamp,speed,throttle,brake,rpm
16-May-2025 10:01:09,255,100,0,149
16-May-2025 10:01:10,255,100,0,28
16-May-2025 10:01:10,255,100,0,76
16-May-2025 10:01:10,255,0,100,163
16-May-2025 10:01:10,83,0,0,120
16-May-2025 10:01:10,77,32,0,189
16-May-2025 10:01:10,199,100,0,188
16-May-2025 10:01:10,255,100,0,225
16-May-2025 10:01:10,255,100,0,251
16-May-2025 10:01:10,255,99,0,123
16-May-2025 10:01:10,255,100,0,124
16-May-2025 10:01:10,156,0,100,132
16-May-2025 10:01:11,128,46,0,81
16-May-2025 10:01:11,223,100,0,201
16-May-2025 10:01:11,200,8,0,162
16-May-2025 10:01:11,243,100,0,122
16-May-2025 10:01:11,181,0,100,13
16-May-2025 10:01:11,222,100,0,185
16-May-2025 10:01:11,255,100,0,54
16-May-2025 10:01:11,255,100,0,74
16-May-2025 10:01:11,255,100,0,229
16-May-2025 10:01:11,255,100,0,95
16-May-2025 10:01:12,200,100,0,59
16-May-2025 10:01:12,249,100,0,23
16-May-2025 10:01:12,255,100,0,103
16-May-2025 10:01:12,255,100,0,103
16-May-2025 10:01:12,255,100,0,192
16-May-2025 10:01:12,255,0,100,159
16-May-2025 10:01:12,226,100,0,221
16-May-2025 10:01:12,255,100,0,121
16-May-2025 10:01:12,255,100,0,101
