timestamp,speed,throttle,brake,rpm
16-May-2025 14:39:57,255,100,0,167
16-May-2025 14:39:57,151,0,100,246
16-May-2025 14:39:58,79,0,0,131
16-May-2025 14:39:58,126,82,0,43
16-May-2025 14:39:58,226,100,0,30
16-May-2025 14:39:58,156,0,100,82
16-May-2025 14:39:58,144,69,0,205
16-May-2025 14:39:58,225,100,0,177
16-May-2025 14:39:58,255,100,0,26
16-May-2025 14:39:58,109,0,0,184
16-May-2025 14:39:58,147,80,0,119
16-May-2025 14:39:59,224,100,0,18
16-May-2025 14:39:59,255,100,0,223
16-May-2025 14:39:59,255,100,0,232
16-May-2025 14:39:59,120,0,100,106
16-May-2025 14:39:59,174,100,0,96
16-May-2025 14:39:59,243,100,0,148
16-May-2025 14:39:59,255,100,0,130
16-May-2025 14:39:59,213,0,100,184
16-May-2025 14:39:59,65,0,0,65
16-May-2025 14:39:59,104,69,0,254
16-May-2025 14:39:59,223,100,0,14
16-May-2025 14:40:00,255,100,0,183
16-May-2025 14:40:00,255,100,0,26
16-May-2025 14:40:00,255,100,0,217
16-May-2025 14:40:00,255,100,0,115
16-May-2025 14:40:00,124,0,0,95
16-May-2025 14:40:00,178,100,0,210
16-May-2025 14:40:00,255,100,0,25
