timestamp,speed,throttle,brake,rpm
16-May-2025 10:01:40,255,99,0,144
16-May-2025 10:01:41,255,99,0,137
16-May-2025 10:01:41,255,99,0,202
16-May-2025 10:01:41,255,99,0,71
16-May-2025 10:01:41,107,0,100,248
16-May-2025 10:01:41,73,0,0,250
16-May-2025 10:01:41,131,76,0,91
16-May-2025 10:01:41,231,99,0,87
16-May-2025 10:01:41,255,99,0,73
16-May-2025 10:01:41,255,99,0,71
16-May-2025 10:01:41,255,99,0,236
16-May-2025 10:01:42,255,99,0,97
16-May-2025 10:01:42,118,0,100,156
16-May-2025 10:01:42,153,99,0,122
16-May-2025 10:01:42,249,99,0,233
16-May-2025 10:01:42,189,41,0,99
16-May-2025 10:01:42,239,99,0,217
16-May-2025 10:01:42,185,31,0,15
16-May-2025 10:01:42,237,99,0,156
16-May-2025 10:01:42,255,99,0,8
16-May-2025 10:01:42,255,99,0,65
16-May-2025 10:01:43,255,99,0,252
16-May-2025 10:01:43,218,0,100,204
16-May-2025 10:01:43,218,98,0,166
16-May-2025 10:01:43,255,99,0,193
16-May-2025 10:01:43,255,99,0,134
16-May-2025 10:01:43,255,99,0,134
16-May-2025 10:01:43,255,99,0,234
16-May-2025 10:01:43,221,0,100,108
16-May-2025 10:01:43,231,99,0,19
16-May-2025 10:01:43,255,99,0,160
16-May-2025 10:01:44,255,99,0,58
