timestamp,speed,throttle,brake,rpm
16-May-2025 14:38:58,255,99,0,18
16-May-2025 14:38:58,179,8,100,8
16-May-2025 14:38:58,103,1,100,117
16-May-2025 14:38:59,117,77,0,86
16-May-2025 14:38:59,218,99,0,7
16-May-2025 14:38:59,238,5,100,121
16-May-2025 14:38:59,129,57,0,78
16-May-2025 14:38:59,205,99,0,81
16-May-2025 14:38:59,255,100,0,226
16-May-2025 14:38:59,152,1,100,255
16-May-2025 14:38:59,116,76,0,106
16-May-2025 14:38:59,196,100,0,102
16-May-2025 14:38:59,255,99,0,156
16-May-2025 14:39:00,255,99,0,221
16-May-2025 14:39:00,171,3,100,85
16-May-2025 14:39:00,131,75,100,36
16-May-2025 14:39:00,215,100,0,215
16-May-2025 14:39:00,255,99,0,192
16-May-2025 14:39:00,255,99,0,207
16-May-2025 14:39:00,63,1,0,253
16-May-2025 14:39:00,122,86,0,228
16-May-2025 14:39:00,238,99,0,12
16-May-2025 14:39:00,255,99,0,249
16-May-2025 14:39:01,255,99,0,80
16-May-2025 14:39:01,255,99,0,184
16-May-2025 14:39:01,255,99,0,231
16-May-2025 14:39:01,129,9,0,99
16-May-2025 14:39:01,193,99,0,218
16-May-2025 14:39:01,255,99,0,103
